id_cliente,nombre,apellido,edad,antiguedad_laboral,ingresos_anuales,puntaje_credito,monto_prestamo,proposito_prestamo,estado_pago
14656,Isabela,Gutiérrez,59,25,44639113,596,18222815,Coche,Pagado
14657,Fernando,Bermúdez,34,7,27433913,525,12217534,Personal,No Pagado
14658,Daniela,Cruz,28,0,25035205,568,11255571,Vivienda,Pagado
14659,Lucía,Díaz,40,10,37136997,415,18989857,Negocio,No Pagado
14660,Laura,Castillo,29,4,31861953,529,9849860,Personal,No Pagado
14661,Paula,Vargas,52,17,40917055,559,20419733,Negocio,Pagado
14662,Nicolás,Ortiz,35,10,29162493,485,17545258,Coche,No Pagado
14663,Fernando,Bermúdez,32,4,20436622,473,6617907,Vivienda,No Pagado
14664,Laura,Ortiz,33,3,19531168,372,1000000,Negocio,No Pagado
14665,Santiago,Mendoza,45,14,38542860,512,28894374,Vivienda,Pagado
14666,Laura,Guerrero,36,9,26120642,599,9883223,Personal,Pagado
14667,Carlos,Rojas,31,5,31561896,564,13239978,Vivienda,Pagado
14668,Valentina,Reyes,54,23,39088071,569,24752119,Educacion,Pagado
14669,Juan,Mendoza,29,2,25431766,432,11780362,Vivienda,No Pagado
14670,Sofía,Medina,38,5,24571303,577,9422206,Personal,Pagado
14671,Andrés,Ortiz,44,12,31897757,622,9889006,Coche,Pagado
14672,María,Guerrero,22,0,20695560,547,11661866,Personal,Pagado
14673,Valentina,Morales,42,11,31020597,492,13723237,Personal,No Pagado
14674,Nicolás,Ramos,27,0,18421079,454,7627871,Personal,No Pagado
14675,Ana,Vargas,46,11,32739208,647,21857745,Educacion,Pagado
14676,María,Ortiz,28,9,34125148,445,18272929,Negocio,No Pagado
14677,Marcela,García,44,10,32112568,577,17085746,Coche,No Pagado
14678,Gabriela,Ortiz,49,11,38857761,469,22008229,Vivienda,Pagado
14679,Héctor,Pérez,46,16,37790431,542,21629613,Vivienda,Pagado
14680,Héctor,Castro,40,6,32307085,573,25040322,Personal,Pagado
14681,Valentina,Aguilar,35,4,24326315,523,12762687,Educacion,No Pagado
14682,María,Flores,32,7,25795913,546,13968830,Coche,Pagado
14683,Carolina,González,52,18,45169760,510,27127193,Personal,No Pagado
14684,Sebastián,Bermúdez,31,8,22284964,468,17018713,Vivienda,Pagado
14685,Daniel,Reyes,27,0,26446606,532,12272691,Vivienda,No Pagado
14686,Laura,Flores,44,13,42327402,594,22901299,Educacion,Pagado
14687,Santiago,Castillo,30,3,27032463,525,4627290,Negocio,Pagado
14688,Andrea,Rojas,28,1,22349381,558,4909061,Personal,Pagado
14689,Julián,Sánchez,23,4,8000000,395,4891568,Educacion,No Pagado
14690,María,Torres,33,4,28321455,496,9581431,Personal,Pagado
14691,Camila,Rivera,37,8,28243347,631,8173269,Personal,Pagado
14692,Isabela,Torres,40,9,31168627,611,10386091,Personal,Pagado
14693,Ana,Gómez,47,9,27113113,590,17655817,Personal,Pagado
14694,Mariana,Rojas,43,13,38267942,543,18017830,Personal,Pagado
14695,Laura,Gutiérrez,36,9,22757094,583,13373129,Personal,Pagado
14696,Andrés,Torres,36,1,27392122,552,17213130,Educacion,Pagado
14697,Mariana,Ortiz,43,11,39523287,468,11361552,Personal,No Pagado
14698,José,Ramos,50,12,37253359,623,15673996,Vivienda,Pagado
14699,Valentina,Reyes,39,12,39080258,494,12002924,Vivienda,Pagado
14700,Miguel,Ramos,33,1,21265048,559,1208865,Negocio,No Pagado
14701,Luis,Morales,28,2,25402165,418,19129306,Vivienda,No Pagado
14702,Sebastián,González,23,2,12876071,576,9886016,Personal,Pagado
14703,Catalina,Martínez,44,11,40755652,540,26521502,Negocio,Pagado
14704,Gabriela,Bermúdez,43,13,40179951,491,24403365,Coche,No Pagado
14705,Natalia,Guerrero,43,6,35341789,512,11046192,Personal,Pagado
14706,Sebastián,Cruz,36,12,29233579,511,12385673,Personal,Pagado
14707,Alejandro,Rojas,52,17,35789996,572,18165947,Personal,Pagado
14708,Juan,Rodríguez,33,10,26646798,593,19960266,Coche,No Pagado
14709,Carlos,Gómez,47,15,44551535,568,15841860,Coche,Pagado
14710,Mariana,Mendoza,37,7,30449809,413,9365971,Vivienda,No Pagado
14711,Sofía,Sánchez,31,1,16034815,442,3679626,Educacion,No Pagado
14712,Luis,Aguilar,43,9,28576361,698,6681352,Vivienda,Pagado
14713,Camila,Guerrero,42,15,42265757,558,20800266,Vivienda,Pagado
14714,Fernando,Bermúdez,41,14,37439563,598,11419670,Personal,Pagado
14715,Paola,Reyes,38,6,23829999,514,14453568,Personal,No Pagado
14716,Daniela,López,37,0,18170842,471,11991889,Vivienda,No Pagado
14717,Diego,Ortiz,61,19,45874789,573,12760597,Negocio,Pagado
14718,Miguel,Mendoza,49,13,30143206,569,10508389,Vivienda,Pagado
14719,Camila,Vargas,45,11,35420827,529,22402306,Vivienda,Pagado
14720,Sofía,Ramírez,39,10,44458126,650,28485748,Personal,Pagado
14721,Alejandro,Aguilar,48,16,32015219,527,20074912,Personal,No Pagado
14722,Paola,Cruz,43,13,34869871,491,19228826,Coche,Pagado
14723,Paula,Medina,38,9,37759632,583,5847967,Vivienda,Pagado
14724,María,Ramírez,34,1,29345439,575,5312270,Personal,Pagado
14725,Lucía,Castillo,37,6,28656296,533,8824886,Educacion,Pagado
14726,Paula,Ruiz,22,7,20068256,456,9003507,Vivienda,Pagado
14727,Valentina,Ramírez,40,10,27020451,433,10485116,Vivienda,No Pagado
14728,Fernando,Díaz,33,7,26061721,587,5114422,Educacion,Pagado
14729,Carlos,Aguilar,53,17,44617203,627,11709966,Personal,Pagado
14730,Ana,Ruiz,38,9,36725567,514,20976979,Vivienda,Pagado
14731,Mariana,Morales,26,0,17299121,501,8791249,Vivienda,Pagado
14732,Catalina,Castillo,37,7,28850824,519,23892657,Educacion,No Pagado
14733,Carlos,Aguilar,27,2,17053932,590,4093573,Vivienda,Pagado
14734,Carlos,Vargas,42,14,36726625,491,21320003,Educacion,No Pagado
14735,María,Rojas,40,9,36318897,509,21195953,Coche,Pagado
14736,Héctor,Reyes,47,8,39348240,522,22960853,Educacion,Pagado
14737,Camilo,Gómez,30,5,18949064,526,4977337,Negocio,Pagado
14738,Ana,Ramírez,38,6,30734316,538,11857273,Educacion,Pagado
14739,Gabriela,Cruz,24,0,15813437,503,3488339,Vivienda,Pagado
14740,Isabela,Pérez,45,9,40455250,509,20836896,Coche,Pagado
14741,Ricardo,García,43,12,34593436,631,14262155,Educacion,Pagado
14742,Miguel,García,42,14,28002433,519,15916292,Vivienda,No Pagado
14743,Camilo,González,38,9,30100986,600,8714586,Coche,Pagado
14744,Camilo,Castillo,42,12,37092362,721,18354481,Personal,Pagado
14745,Daniela,Ramírez,54,17,45220030,534,18047823,Educacion,Pagado
14746,Diego,Rivera,35,7,26041019,544,16156206,Educacion,Pagado
14747,Camilo,Hernández,39,11,29673633,530,18966774,Educacion,Pagado
14748,Gabriela,Medina,27,0,16062478,612,5805618,Coche,Pagado
14749,Camilo,Gómez,29,4,21826251,492,10778425,Educacion,No Pagado
14750,Gabriel,Rojas,38,5,25321605,546,8969997,Personal,Pagado
14751,Daniel,Medina,49,17,45850429,582,22177866,Educacion,Pagado
14752,Isabela,Sánchez,35,6,23694313,518,9178668,Negocio,Pagado
14753,Gabriel,Cruz,35,7,29211422,568,16504128,Educacion,Pagado
14754,Miguel,Hernández,33,1,25271519,525,15622425,Coche,No Pagado
14755,Héctor,Guerrero,32,8,31928337,547,8352169,Negocio,No Pagado
14756,Andrea,Hernández,40,11,38646841,556,13327517,Personal,No Pagado
14757,Diego,López,23,2,22879849,460,6247571,Personal,No Pagado
14758,Paula,Flores,50,12,41364641,555,16028464,Negocio,Pagado
14759,Isabela,Ruiz,31,2,18956769,542,11124934,Coche,Pagado
14760,Daniel,Bermúdez,45,12,31255649,583,12050615,Personal,Pagado
14761,Sebastián,Gutiérrez,25,0,15571545,563,5901906,Vivienda,No Pagado
14762,Ana,Martínez,44,12,39759604,657,21144221,Coche,Pagado
14763,Laura,Martínez,44,5,33566649,523,12913857,Educacion,No Pagado
14764,Valentina,Bermúdez,41,8,36943286,553,13978052,Personal,No Pagado
14765,Lucía,Rivera,28,8,29814013,499,8599537,Vivienda,Pagado
14766,Daniela,Guerrero,40,10,29170240,478,17183343,Educacion,Pagado
14767,Sebastián,Ruiz,26,3,21760371,531,11113177,Negocio,Pagado
14768,Daniela,Bermúdez,35,12,30535031,570,17189038,Coche,Pagado
14769,Nicolás,Ruiz,48,6,34361061,502,8649247,Coche,Pagado
14770,Daniel,Hernández,45,9,32725785,533,8613307,Vivienda,Pagado
14771,Daniel,Ruiz,38,7,36323777,512,20536069,Vivienda,Pagado
14772,Julián,Medina,28,6,24259858,424,10841237,Personal,No Pagado
14773,Santiago,Hernández,44,14,36865723,551,23584905,Vivienda,Pagado
14774,Camilo,Sánchez,38,5,25586111,469,11623425,Vivienda,No Pagado
14775,Gabriel,Cruz,22,3,22576062,500,7280999,Personal,Pagado
14776,Gabriel,Gutiérrez,45,10,30774462,567,11325558,Vivienda,Pagado
14777,Diego,Ramos,37,11,33674527,555,10034763,Negocio,No Pagado
14778,David,Castro,50,11,41611146,595,18188914,Personal,Pagado
14779,Héctor,Morales,27,2,19737424,586,4263212,Vivienda,Pagado
14780,Felipe,Hernández,22,0,19588260,445,13736895,Coche,No Pagado
14781,Isabela,Medina,40,12,34528347,500,19039632,Personal,No Pagado
14782,Camilo,Ruiz,40,7,31403196,576,14142983,Coche,Pagado
14783,Isabela,Reyes,22,0,18064719,481,4226126,Personal,Pagado
14784,Felipe,Ramírez,28,5,23908909,568,12470042,Coche,No Pagado
14785,Nicolás,Ortiz,65,23,53649558,645,14586936,Educacion,Pagado
14786,Alejandra,Gutiérrez,34,9,29101210,630,9716876,Coche,Pagado
14787,Isabela,Vargas,45,12,31080679,548,19198947,Personal,No Pagado
14788,Diana,Aguilar,31,3,23838945,432,6864851,Educacion,Pagado
14789,Mariana,González,22,0,19324743,508,9812347,Personal,No Pagado
14790,Carolina,Medina,36,7,29686443,525,12758282,Coche,No Pagado
14791,Camilo,Hernández,35,7,33368751,558,13691481,Coche,Pagado
14792,David,Rivera,34,6,30700432,561,17780347,Educacion,Pagado
14793,Carlos,Flores,36,7,24847952,498,13843533,Vivienda,Pagado
14794,Isabela,Morales,40,4,29566864,484,15954852,Vivienda,No Pagado
14795,Diana,Ramos,36,9,28443316,521,13855871,Vivienda,Pagado
14796,Alejandra,Reyes,25,2,20578257,366,6006685,Vivienda,No Pagado
14797,Diego,Ramos,42,13,35185093,552,16399189,Educacion,Pagado
14798,Daniel,Ramírez,22,0,21057608,468,9518794,Personal,No Pagado
14799,Gabriel,García,22,0,18886641,536,8744532,Educacion,Pagado
14800,Catalina,Rojas,45,10,41952725,449,15178420,Vivienda,Pagado
14801,Héctor,Martínez,43,10,35805015,550,9511834,Coche,No Pagado
14802,Santiago,Ruiz,37,10,26847047,617,10387655,Vivienda,Pagado
14803,Mariana,Aguilar,24,0,16863596,530,3908303,Coche,No Pagado
14804,Ricardo,Ramírez,30,4,27418945,567,17260715,Educacion,No Pagado
14805,Camila,Mendoza,35,8,20929158,541,7503824,Coche,Pagado
14806,Ricardo,Ortiz,22,0,11270597,394,4341356,Coche,No Pagado
14807,Santiago,Gómez,30,4,24453486,521,11043508,Coche,Pagado
14808,Daniela,Aguilar,44,9,39554610,577,25510213,Coche,Pagado
14809,Camila,Díaz,52,13,47735177,519,23277335,Coche,Pagado
14810,Diana,Ramos,33,4,25114471,513,17455102,Educacion,No Pagado
14811,Juan,Ortiz,45,9,40704143,398,23691334,Personal,Pagado
14812,Paula,Bermúdez,22,2,19161339,471,3527000,Personal,No Pagado
14813,Andrés,Aguilar,44,9,27142925,524,10636948,Negocio,Pagado
14814,Miguel,Guerrero,29,1,22559617,585,11397716,Educacion,Pagado
14815,Carolina,Guerrero,41,15,32305459,510,12554498,Coche,No Pagado
14816,Héctor,Pérez,35,9,33991154,514,9878197,Personal,Pagado
14817,Paula,López,51,9,38871623,567,20154628,Educacion,Pagado
14818,Alejandro,Rivera,29,1,16210434,473,3406512,Educacion,Pagado
14819,Paola,Aguilar,44,12,28501425,588,22399947,Negocio,Pagado
14820,Juan,Guerrero,35,7,28495100,417,10084258,Personal,Pagado
14821,Miguel,Díaz,36,3,15498912,585,9913631,Personal,Pagado
14822,David,Rodríguez,36,10,27809173,528,18098462,Vivienda,Pagado
14823,Paola,García,29,6,25755151,581,17819073,Educacion,Pagado
14824,Ricardo,Medina,37,9,25314917,379,12231270,Negocio,Pagado
14825,Isabela,Gutiérrez,37,12,36769935,401,20586503,Vivienda,No Pagado
14826,Sofía,Ramos,40,10,38755032,528,20365416,Personal,No Pagado
14827,José,Sánchez,38,9,26116495,560,12432682,Personal,No Pagado
14828,Gabriela,Martínez,45,16,36709779,525,25677009,Educacion,Pagado
14829,Julián,Rojas,47,16,44373465,596,10608700,Vivienda,Pagado
14830,Sebastián,Hernández,27,0,20993462,556,8263802,Educacion,Pagado
14831,Natalia,Mendoza,46,14,31027607,592,9479743,Vivienda,Pagado
14832,Paola,Gómez,26,0,19683394,505,11932691,Personal,No Pagado
14833,Lucía,Ramírez,43,12,31135358,553,8028842,Coche,No Pagado
14834,Laura,Ramírez,44,12,41540989,521,21913411,Vivienda,Pagado
14835,Sebastián,Ramos,22,0,21029660,487,7025086,Vivienda,Pagado
14836,Sofía,Ramírez,38,8,29231215,478,8069378,Negocio,No Pagado
14837,Daniel,Cruz,33,6,27710740,478,19464749,Vivienda,No Pagado
14838,Santiago,Gómez,30,3,17459392,537,3308123,Educacion,Pagado
14839,Natalia,Mendoza,51,15,37631112,545,16425375,Personal,Pagado
14840,Laura,Morales,31,7,33966395,478,6747271,Vivienda,No Pagado
14841,Daniel,Rodríguez,29,3,23667573,534,7950875,Coche,Pagado
14842,Diana,Rojas,38,9,35850429,558,24115637,Personal,No Pagado
14843,Julián,Díaz,44,15,38360065,542,21982658,Vivienda,Pagado
14844,Héctor,Guerrero,36,8,36171409,524,14008030,Coche,Pagado
14845,Mariana,Hernández,49,14,29805812,585,13960785,Personal,Pagado
14846,Diana,Rodríguez,43,8,32858912,602,18567395,Personal,Pagado
14847,Alejandro,Sánchez,22,2,27023908,504,13163032,Personal,Pagado
14848,Catalina,López,32,6,31180867,455,18369050,Educacion,No Pagado
14849,José,Ruiz,32,9,34226861,509,15842383,Educacion,Pagado
14850,Nicolás,Castillo,42,10,33966177,524,11124956,Educacion,Pagado
14851,Daniel,Díaz,22,0,15314467,429,4120203,Vivienda,No Pagado
14852,Andrés,Flores,63,15,43464177,631,21490813,Personal,Pagado
14853,Luis,Castillo,43,13,30315359,579,13006035,Personal,Pagado
14854,Camilo,Medina,39,7,35035302,579,12031846,Coche,Pagado
14855,Diana,Díaz,49,15,42766055,514,15471574,Coche,Pagado
14856,Santiago,Rivera,61,20,49067132,610,18654567,Vivienda,Pagado
14857,Santiago,Morales,46,11,39340953,559,22204786,Vivienda,Pagado
14858,Camilo,Hernández,47,12,38512258,578,15431094,Personal,Pagado
14859,Felipe,Ramos,39,6,35411088,547,21328620,Vivienda,Pagado
14860,Sebastián,García,36,7,33963433,531,11541602,Coche,Pagado
14861,Diana,Rivera,33,4,20870629,510,14389710,Coche,Pagado
14862,Ana,Pérez,29,2,24368229,570,16337628,Personal,No Pagado
14863,Daniel,Sánchez,31,4,16655666,463,5767179,Negocio,No Pagado
14864,Isabela,Ramírez,24,0,19865103,485,7416513,Personal,No Pagado
14865,Ana,Rodríguez,37,10,34021521,593,7079855,Negocio,Pagado
14866,Carlos,Reyes,22,0,11431403,441,2621823,Vivienda,No Pagado
14867,Nicolás,Ramos,39,12,30917686,496,12108643,Vivienda,Pagado
14868,Ana,Gómez,37,12,31847631,573,6732552,Vivienda,Pagado
14869,Luis,González,39,11,33769574,461,16856671,Negocio,Pagado
14870,Diego,Torres,32,7,25406981,554,13772237,Personal,No Pagado
14871,Andrés,Rivera,65,22,46738559,583,10291671,Coche,Pagado
14872,Alejandro,Reyes,51,17,41929963,596,19503051,Vivienda,Pagado
14873,Fernando,Ruiz,25,2,12338782,426,10192262,Negocio,No Pagado
14874,Laura,Hernández,40,12,32436792,606,12291218,Personal,Pagado
14875,Gabriel,Martínez,31,6,23593131,447,8943790,Coche,No Pagado
14876,Marcela,Medina,27,1,20728671,542,12148524,Vivienda,Pagado
14877,Julián,Cruz,24,4,18003390,429,10220531,Coche,No Pagado
14878,Alejandro,Pérez,42,10,26461595,642,12407708,Personal,Pagado
14879,Laura,Bermúdez,31,4,23168283,510,9370619,Vivienda,No Pagado
14880,José,Hernández,47,11,42054100,670,12982330,Personal,Pagado
14881,Felipe,López,47,13,44507304,519,18794343,Negocio,Pagado
14882,Sebastián,Ortiz,51,17,54396671,555,18979847,Personal,Pagado
14883,Laura,González,29,6,33058252,580,13521451,Negocio,Pagado
14884,Sofía,Martínez,42,11,28415310,465,9583152,Vivienda,Pagado
14885,Valentina,Rojas,44,13,34357811,513,12656351,Personal,Pagado
14886,Camila,Vargas,33,9,28086071,548,12052995,Personal,Pagado
14887,Lucía,Ramírez,30,4,23972200,455,5626304,Coche,No Pagado
14888,Valentina,Hernández,54,13,42747666,610,12803124,Coche,Pagado
14889,José,Gómez,40,13,46037957,557,25680007,Vivienda,Pagado
14890,Gabriel,Guerrero,44,9,29389742,466,14721896,Personal,Pagado
14891,Sofía,Mendoza,29,1,19032344,560,5895946,Vivienda,Pagado
14892,Valentina,Medina,25,0,28019129,432,14574670,Vivienda,No Pagado
14893,Gabriel,Bermúdez,32,7,23720093,559,9360616,Coche,Pagado
14894,Isabela,Ramos,36,2,29167903,536,12460086,Vivienda,No Pagado
14895,Lucía,López,27,0,26173286,480,10323758,Coche,No Pagado
14896,José,Rodríguez,37,9,33032495,473,14117345,Personal,No Pagado
14897,Isabela,Rojas,22,2,19758828,507,12321750,Coche,No Pagado
14898,Luis,López,26,0,25093053,454,9850871,Personal,Pagado
14899,Luis,Sánchez,44,11,31134657,617,18869840,Negocio,Pagado
14900,María,Gómez,44,8,31918184,619,21358000,Coche,Pagado
14901,María,Torres,34,4,29478187,615,8852364,Personal,Pagado
14902,Ana,Gutiérrez,27,3,11852803,513,7548482,Coche,Pagado
14903,David,Ramírez,27,1,28482919,484,5761204,Educacion,Pagado
14904,Camilo,Bermúdez,34,5,28716961,508,12084645,Educacion,No Pagado
14905,Juan,García,44,7,34765158,532,13929832,Personal,Pagado
14906,Fernando,Gómez,47,16,31247435,571,15465585,Negocio,Pagado
14907,Julián,Gutiérrez,33,7,20966954,541,8902814,Personal,No Pagado
14908,Luis,Cruz,26,4,20007081,567,1000000,Vivienda,Pagado
14909,Ricardo,Rodríguez,40,13,38037149,545,24239196,Personal,No Pagado
14910,Julián,Flores,29,1,12216919,426,1000000,Vivienda,No Pagado
14911,Isabela,Castro,32,4,29541824,497,6587222,Personal,No Pagado
14912,Daniela,Díaz,51,9,37199843,656,25243646,Coche,Pagado
14913,Ricardo,Mendoza,46,21,39682882,474,7010789,Personal,Pagado
14914,Daniel,Cruz,39,8,32667964,579,15800395,Coche,Pagado
14915,Fernando,Díaz,25,5,23146586,477,7349438,Personal,No Pagado
14916,Diego,Morales,40,5,27237857,490,13358777,Personal,No Pagado
14917,Santiago,Aguilar,48,16,43124550,588,19262468,Vivienda,Pagado
14918,Paola,Castro,34,12,18403009,605,1000000,Coche,Pagado
14919,Juan,Cruz,51,14,38747905,590,18906721,Coche,Pagado
14920,Daniela,Ortiz,50,11,39968408,555,16644038,Coche,Pagado
14921,Andrea,Guerrero,54,16,41875253,509,21526280,Negocio,No Pagado
14922,Andrea,Ramírez,41,3,21465448,532,14122035,Personal,Pagado
14923,Héctor,González,43,10,38390136,478,16430740,Vivienda,No Pagado
14924,Miguel,González,52,17,36558060,556,21092690,Personal,Pagado
14925,David,Flores,42,10,33662429,543,11473901,Coche,Pagado
14926,Mariana,Medina,32,4,26365172,388,5905182,Personal,Pagado
14927,Fernando,Ramos,33,7,27499135,597,18464163,Coche,Pagado
14928,Diego,Vargas,40,11,39045054,476,20037544,Educacion,Pagado
14929,Camilo,Castillo,25,0,19533687,487,4331793,Coche,No Pagado
14930,Camilo,Medina,36,7,31337277,560,11721433,Educacion,Pagado
14931,Alejandra,López,48,20,41320479,637,19739052,Coche,Pagado
14932,María,Ramos,22,0,21064780,446,13402305,Educacion,Pagado
14933,Miguel,Gutiérrez,53,15,49567476,444,32522720,Negocio,No Pagado
14934,Sebastián,Vargas,49,19,42487709,628,21058797,Vivienda,Pagado
14935,Daniela,Martínez,33,9,32109251,454,8241230,Educacion,No Pagado
14936,Ricardo,López,43,9,41476644,573,17601984,Vivienda,Pagado
14937,Alejandra,Díaz,38,9,37985921,562,27049864,Coche,Pagado
14938,Camila,Pérez,50,14,38473552,390,14743548,Personal,Pagado
14939,Natalia,Rojas,47,10,42182161,474,13658101,Negocio,Pagado
14940,Fernando,Sánchez,23,0,19843855,467,5855339,Educacion,No Pagado
14941,Catalina,Castillo,43,10,40186149,410,15012384,Educacion,Pagado
14942,Sofía,Morales,35,7,31443172,454,7627029,Personal,Pagado
14943,Laura,Ramos,38,6,31378340,542,17809418,Personal,Pagado
14944,Ricardo,Cruz,30,0,24969860,507,9531099,Vivienda,No Pagado
14945,Gabriel,Pérez,55,16,45476189,601,31497615,Educacion,Pagado
14946,José,Rojas,48,18,42271665,590,23175733,Educacion,Pagado
14947,David,Reyes,30,4,23605838,419,6387371,Personal,Pagado
14948,Catalina,Mendoza,24,0,17941378,423,11525356,Vivienda,No Pagado
14949,Natalia,Mendoza,34,8,37215874,570,14772350,Vivienda,Pagado
14950,Andrés,Mendoza,42,10,36387639,632,10600423,Coche,Pagado
14951,Héctor,Rivera,40,15,31933475,487,20433035,Personal,Pagado
14952,Alejandra,Gutiérrez,50,14,39012912,583,17372976,Personal,Pagado
14953,Felipe,Castillo,45,14,42681292,603,12325680,Personal,Pagado
14954,Diego,Díaz,47,10,33319066,572,9057771,Vivienda,Pagado
14955,María,Cruz,41,11,26389861,527,10870254,Negocio,No Pagado
14956,Catalina,Cruz,24,2,12957754,456,3194355,Coche,Pagado
14957,Andrea,González,36,7,20555121,634,6696192,Coche,Pagado
14958,Natalia,Morales,48,11,31505925,566,4433167,Negocio,Pagado
14959,Nicolás,González,37,6,23495670,550,9874022,Vivienda,Pagado
14960,Valentina,Rodríguez,43,11,41926186,571,24008759,Vivienda,Pagado
14961,Daniel,Ramos,34,8,28169103,479,8212609,Vivienda,Pagado
14962,Alejandra,Medina,27,2,19983682,505,10211940,Personal,No Pagado
14963,Juan,Vargas,36,8,22382934,508,7003917,Educacion,Pagado
14964,Ana,Ramírez,41,9,32284368,524,13144151,Negocio,Pagado
14965,Diana,Mendoza,31,5,16713359,528,8520361,Educacion,Pagado
14966,Ricardo,Guerrero,35,6,26352914,475,13938663,Personal,No Pagado
14967,Julián,Ramírez,28,3,33122471,445,10382657,Personal,Pagado
14968,Sebastián,López,49,22,46319017,598,18561678,Coche,Pagado
14969,Alejandra,Cruz,35,7,27551009,497,16500505,Vivienda,Pagado
14970,Sofía,Flores,52,17,46290618,559,26151993,Personal,Pagado
14971,Felipe,García,53,17,40792284,471,16524150,Vivienda,Pagado
14972,Laura,Gutiérrez,37,7,25796611,583,12071861,Vivienda,Pagado
14973,Lucía,Castro,27,6,31920648,537,22040034,Coche,Pagado
